,MSE,R2,cvMSE,n_components
GEOR030109,0.2194405923384027,0.9588418650541548,0.5723124299172266,7
VINM940101,0.21785400782178144,0.9591394438154142,0.5726219931572633,8
ARGP820102,0.22824784156261638,0.9571899831110324,0.5727196828987352,7
ARGP820101,0.2463306565166521,0.9537983820852239,0.5727399304025383,7
PONP800108,0.21042934162444238,0.9605320093841704,0.5727673774550874,10
ISOY800103,0.20085749760356028,0.9623272982306593,0.5734723165814756,10
MIYS990103,0.2333822137582805,0.956226983597408,0.5746301990009537,9
CHOC760101,0.22432588153624144,0.957925583385793,0.575217233821014,10
AURR980106,0.3256230532246522,0.9389263516686517,0.5767741620462236,6
CHOC750101,0.2041769409454333,0.9617047055938366,0.5771156237026819,10
MUNV940102,0.19942550390431873,0.9625958820386363,0.5782003462783198,9
GEOR030101,0.27201995067374973,0.9489801147614153,0.5782380352954327,8
KUHL950101,0.3349814529996365,0.9371710962862656,0.5789086039864063,7
LEWP710101,0.43039823632854113,0.9192747863898114,0.5806452486348168,2
FUKS010105,0.22594948232582512,0.9576210618764234,0.5837002961053133,9
BULH740102,0.2146855144959762,0.9597337243652834,0.5842629574632293,8
GOLD730102,0.2844061459878152,0.9466569680146377,0.5851947782001459,7
ROSG850101,0.18839269204212228,0.9646651890643672,0.5853654311735156,10
TAKK010101,0.19884618515091318,0.9627045386876876,0.5863713679594715,10
SNEP660103,0.1919495729701548,0.9639980627881288,0.5873013871442367,10
CEDJ970105,0.3550593366924635,0.9334053014638473,0.5879928912800795,5
CIDH920104,0.2303443451208366,0.9567967642655847,0.588329021029748,10
MUNV940101,0.18890715040828085,0.9645686975874133,0.589514001485916,10
ROBB760108,0.23123310867452626,0.9566300683508139,0.5896967765931723,7
COWR900101,0.2407352216327102,0.9548478582171459,0.5898229551043679,7
GUOD860101,0.2129395239684472,0.9600612012143952,0.5904358664764602,10
QIAN880133,0.22254453217851977,0.9582596921141259,0.5910242720500103,9
GEIM800108,0.4068244448247721,0.9236962714102359,0.5917656641149843,3
JOND750101,0.2469252144101932,0.9536868671929485,0.5917675568423192,7
PALJ810105,0.2951504491434008,0.9446417734944975,0.5923482010347614,7
HUTJ700103,0.21517169591351865,0.9596425364944426,0.595134646401657,10
GEIM800102,0.15264001113806153,0.9713709386690521,0.5952715364553619,10
SUEM840102,0.469109558037601,0.912014116037735,0.5955614278095722,2
QIAN880132,0.2151229959646509,0.9596516706252158,0.5965289766776143,8
NAKH900106,0.25130890256216243,0.9528646654908995,0.5990966855002736,9
FAUJ880109,0.41830177900096466,0.9215435900680629,0.6000628728416972,5
NAKH900111,0.2143439277744731,0.9597977921488667,0.6001426496282827,10
CORJ870105,0.20646367007120156,0.9612758081645141,0.6016575645483399,10
MONM990201,0.24588896215121472,0.9538812259934716,0.6033958434221706,8
BEGF750102,0.39235534383026804,0.926410086593338,0.6037086410569491,5
BIGC670101,0.23578977432431947,0.9557754231016429,0.6047726107382428,9
ROBB760103,0.3600777062467488,0.9324640593302822,0.6055844390022306,5
FAUJ880104,0.2612368602944395,0.9510025841880403,0.6059678356995152,10
RICJ880104,0.24596825289776572,0.9538663542725574,0.6114803761655059,8
VASM830103,0.21343944242766089,0.9599674368329425,0.6116384687124986,8
RICJ880101,0.2174679170232973,0.9592118587547653,0.6131633683554669,9
RICJ880102,0.2174679170232973,0.9592118587547653,0.6131633683554669,9
CHOP780211,0.34818500753853404,0.934694646174252,0.6139813599716278,4
RACS820103,0.2454112509036251,0.9539708252047384,0.6144415069147369,8
MIYS990101,0.2270620380925079,0.9574123916395635,0.6147401577944464,10
PRAM900103,0.24397952983816695,0.9542393578777001,0.6178808225268688,9
LEVM780102,0.24397952983816695,0.9542393578777001,0.6178808225268688,9
FAUJ880113,0.39997225355856825,0.9249814639528,0.6185598729578436,4
WOLS870103,0.23221803076371322,0.9564453370035917,0.61960372817178,9
GUYH850104,0.2386190984360107,0.9552447569092415,0.6196839264818873,10
AVBF000103,0.23924437031116003,0.955127481322528,0.6198014499730785,10
HOPT810101,0.3963793649728864,0.9256553438019158,0.622393407564992,4
NAKH900101,0.21644576835466864,0.9594035722950444,0.6226861963009714,9
RICJ880109,0.22239198990024253,0.958288302844745,0.6236726183348384,10
PALJ810110,0.21020442817582277,0.9605741940044851,0.6249323580035594,10
LEVM760103,0.3354262965078391,0.9370876617268467,0.628900781170663,6
AURR980115,0.3024757633888458,0.9432678423132975,0.6311163246911898,7
LEVM760101,0.3888540173285758,0.9270667931174613,0.6335211125959607,4
OLSK800101,0.22137581678299054,0.9584788956144897,0.6350039718329767,10
AURR980120,0.3897730545438127,0.9268944190943971,0.6365298919346717,4
FODM020101,0.3752735781443807,0.9296139314687148,0.6372638720335455,5
CORJ870102,0.2253323824423735,0.9577368047296827,0.6386236001364152,10
MUNV940103,0.2426896578507367,0.954481285429735,0.6401543914095904,9
OOBM770105,0.22228283002977503,0.9583087767991374,0.6417343937247691,10
BASU050103,0.29330597408617554,0.9449877220380216,0.6435671768390187,10
ROSM880102,0.34800991983374574,0.9347274855104215,0.6447166255750834,7
SWER830101,0.21787753493457296,0.9591350310854226,0.6465878641352191,10
CIDH920103,0.33654666843258957,0.9368775254964572,0.6467953478365293,7
AVBF000105,0.2300434288393561,0.9568532039278578,0.6481916304657664,10
