,MSE,R2,cvMSE,n_components
RADA880108,0.10453914503863873,0.2700330034047166,0.13383857163028617,2
AVBF000102,0.10436158338258533,0.27127286574271325,0.13386827309097196,2
BLAS910101,0.09771936023592073,0.31765361315837604,0.13419499519875994,5
MIYS990103,0.10278071647076939,0.282311607940276,0.13422041829480896,2
KHAG800101,0.10041106912015936,0.2988581786901653,0.1342304574433089,4
AURR980113,0.09319967373219121,0.34921329332851947,0.13440543574410552,7
PALJ810106,0.09338503674284726,0.3479189563591627,0.13443247702824918,4
GUYH850101,0.10364290398015212,0.27629119877686203,0.1344937856096132,2
GRAR740101,0.08943028355812466,0.3755338684905044,0.13467273899314497,8
QIAN880117,0.07940029427748325,0.4455704193764578,0.13483141041174088,7
OOBM850102,0.09904420790607628,0.3084025802139966,0.13484877726140704,3
RICJ880110,0.10178065475385552,0.28929475332218746,0.135085765289965,4
AURR980105,0.10332046585592852,0.27854269211976557,0.1356254471987029,2
YUTK870103,0.10043019794735193,0.2987246075524924,0.1356413242937403,3
SUEM840101,0.09658978688459936,0.3255411012987598,0.1357299184660655,4
JACR890101,0.09976423806883651,0.30337481520622056,0.13573859137614736,5
QIAN880110,0.09844227445736374,0.31260570959241774,0.13594164080823176,7
LIFS790101,0.09961762588819802,0.30439856619562655,0.1361009751894719,3
YUTK870102,0.10582237662876647,0.261072563662881,0.13649882744805927,2
QIAN880131,0.10227991245848421,0.285808579343625,0.1366256584528026,3
LAWE840101,0.10217421863231312,0.28654660914882635,0.13665928179838233,2
ROBB760110,0.10279313783447296,0.2822248731046987,0.1366643949837703,4
GEIM800111,0.07004729373346524,0.5108797512420228,0.13668273186668684,10
TANS770109,0.09765483445265502,0.31810417827631365,0.13700848392272008,4
WILM950101,0.10222408230881644,0.28619842533535744,0.13709232868930127,4
RICJ880114,0.09423308686772724,0.34199726451452317,0.1371775093096538,4
VENT840101,0.10895867270163093,0.23917270381711442,0.13755970479300073,3
RACS820112,0.11015964770091526,0.2307866383591506,0.1376326945031751,2
CIDH920103,0.10559847947547184,0.26263597354610035,0.13766181420597978,4
AURR980111,0.09719444219324462,0.3213189659497092,0.13769125156062886,8
QIAN880132,0.0848814763600898,0.40729689015299475,0.13787293315700597,7
JOND920101,0.09661527841024968,0.3253631012547503,0.13802034384631837,2
NAKH900105,0.1008699413386028,0.29565400502876427,0.1383344767105999,4
KUMS000102,0.10224065935562707,0.28608267255138065,0.13850667791272056,2
RACS770103,0.1100966207575277,0.23122673750624223,0.138582998274362,3
QIAN880109,0.10346065078387481,0.2775638208004807,0.1388313783765549,6
