,MSE,R2,cvMSE,n_components
AVBF000109_RICJ880110,0.0690625001912591,0.5177562833200777,0.09244732104565434,2
AVBF000109_AURR980111,0.04941545376552952,0.6549459979103117,0.09247366618955141,10
AVBF000109_WEBA780101,0.0686216964695308,0.5208342898287315,0.09255720107276011,4
AVBF000109_NAKH920106,0.05324073565920895,0.6282351468312503,0.0925690927598776,10
AVBF000109_RICJ880103,0.05134163456255777,0.6414960274634851,0.09261745577580252,10
AVBF000109_QIAN880135,0.05427430399289902,0.6210180343128642,0.09269300008225066,10
AVBF000109_AVBF000106,0.0527273798779616,0.6318197636528575,0.09269798665205885,10
AVBF000109_MEIH800101,0.06899690459538456,0.5182143186339568,0.09273121595228181,3
AVBF000109_QIAN880101,0.05143911277777904,0.640815364923417,0.09278859245112443,10
AVBF000109_FAUJ880107,0.0667911131172533,0.5336167306185948,0.0928933676409069,3
AVBF000109_ROBB760104,0.05022576032108505,0.6492878586318461,0.09292834034522811,10
AVBF000109_PONP800105,0.05077428275660655,0.6454576831059724,0.09295479164129258,10
AVBF000109_RICJ880108,0.04702596857013188,0.671631090665266,0.0929635123205669,10
AVBF000109_RICJ880115,0.054775963885384193,0.617515086542492,0.09304044067768169,10
AVBF000109_QIAN880136,0.05648565598513729,0.6055767948461311,0.09308237005758618,10
AVBF000109_RICJ880104,0.0554663941052237,0.6126940094832853,0.09313208190269652,10
AVBF000109_FINA910101,0.05163699436199939,0.6394336143297858,0.09314328567597181,9
AVBF000109_CORJ870103,0.06968076106847174,0.5134391441710588,0.09315356396449279,2
AVBF000109_MIYS990103,0.06469037302353466,0.5482855987853692,0.09318590248504992,4
AVBF000109_PONP800106,0.06846179581104936,0.5219508304641286,0.09320315180017183,2
AVBF000109_MONM990201,0.05042539818948602,0.647893844407323,0.09327426427232502,10
AVBF000109_BULH740102,0.053464034138155696,0.6266759173200389,0.09328320392224898,10
AVBF000109_KARP850101,0.05265260514117406,0.6323418942864478,0.0933143591984559,10
AVBF000109_GEOR030107,0.05523875384090012,0.6142835564419009,0.09333749943327349,10
AVBF000109_MIYS990102,0.05161959769278736,0.6395550903029322,0.09347175467626331,10
AVBF000109_WIMW960101,0.04779549968902809,0.6662576746167643,0.09349098336274775,10
AVBF000109_JOND750101,0.05274275290267525,0.6317124182113518,0.0934923641736574,10
AVBF000109_CIDH920105,0.05539335920825307,0.6132039913122795,0.09361176605149149,10
AVBF000109_VASM830101,0.057450979485298724,0.5988362165116208,0.0936216935106417,9
AVBF000109_DESM900102,0.06961742412189635,0.5138814079818836,0.09363214050200605,2
AVBF000109_CEDJ970105,0.0551838274321172,0.6146670918691154,0.09369931698340558,10
AVBF000109_QIAN880137,0.06656615840242487,0.5351875251519973,0.09373232967990255,3
AVBF000109_CHAM820102,0.052979940015502984,0.6300562083359221,0.09376141699811477,10
AVBF000109_FASG760104,0.05115806324223311,0.6427778535709101,0.09381390050576895,10
AVBF000109_CHAM830104,0.053238313260441664,0.6282520617500786,0.09382942932274638,10
AVBF000109_FAUJ830101,0.04970957840744532,0.6528922095288917,0.09387072692486645,10
AVBF000109_PRAM900103,0.05341264311210995,0.6270347661791977,0.09390651085535973,8
AVBF000109_LEVM780102,0.05341264311210995,0.6270347661791977,0.09390651085535973,8
AVBF000109_GUYH850105,0.05895429581804929,0.588338987861578,0.09393719994956,5
AVBF000109_AVBF000107,0.051788558788949425,0.6383752832185976,0.09393724655429625,10
AVBF000109_ARGP820101,0.05286188937605003,0.6308805222395395,0.09401193764700486,10
AVBF000109_PALJ810114,0.05151828053762979,0.6402625590642905,0.09406586679880337,10
AVBF000109_CHOP780212,0.05339359759097059,0.6271677556144907,0.09409649843692622,9
AVBF000109_OLSK800101,0.061417545911208515,0.5711388158905724,0.09412701605356019,4
AVBF000109_CHOP780215,0.048271890796795607,0.6629311715540769,0.0942451552711553,10
AVBF000109_ISOY800103,0.04952840345457566,0.6541573024867084,0.09427009460107423,10
AVBF000109_SIMZ760101,0.05503761893407628,0.6156880240582221,0.09429240448961651,9
AVBF000109_RICJ880107,0.054095678857979994,0.6222653226200823,0.09429671896053353,10
AVBF000109_BLAS910101,0.06862536768140821,0.5208086548045783,0.09435010529599867,3
AVBF000109_NOZY710101,0.05619999912960098,0.6075714550934062,0.0943937100304753,8
AVBF000109_GRAR740102,0.0689471741544319,0.5185615721016235,0.09443834133291912,3
AVBF000109_PONP800102,0.06899522659756172,0.5182260356135684,0.09445700198322525,2
AVBF000109_LEVM780103,0.051115922201464395,0.6430721124243948,0.0944886964479166,10
AVBF000109_HUTJ700103,0.05404864787406363,0.6225937265501476,0.09449407084443343,10
AVBF000109_AURR980106,0.051933625487002186,0.6373623238927448,0.09456001112975218,9
AVBF000109_NAKH900105,0.05205480110877767,0.6365161891299693,0.09468878044873945,10
AVBF000109_FINA910103,0.053247208605697545,0.6281899480943975,0.09469193685927532,10
AVBF000109_QIAN880109,0.06565097817336388,0.5415779673438109,0.09479653479021959,3
AVBF000109_MAXF760104,0.055903115553534714,0.6096445083241309,0.0948076876043133,10
AVBF000109_RACS820113,0.05385176799420341,0.6239684825282884,0.09482291708992621,9
AVBF000109_AVBF000105,0.06164234494074541,0.5695691084631016,0.09487422949277907,6
AVBF000109_FUKS010110,0.055351788106602275,0.613494270443661,0.09487490479768011,10
AVBF000109_ARGP820103,0.052607839424791816,0.632654480500214,0.09488675578049852,10
AVBF000109_KARS160114,0.045842203440269354,0.6798969845196743,0.09494137418914994,10
AVBF000109_NAKH900107,0.05187290763814593,0.6377862992921317,0.0949609054997915,10
AVBF000109_ANDN920101,0.04503871554943386,0.6855075110096038,0.09498193724449958,10
AVBF000109_OOBM850105,0.06983213642543779,0.5123821332815762,0.09498980943277188,3
AVBF000109_KOEP990101,0.052638046262213696,0.6324435547806537,0.09504826028244746,10
AVBF000109_ROBB760102,0.05350030444542799,0.6264226521220562,0.09506984717013617,10
AVBF000109_AVBF000102,0.05112642522887843,0.6429987727833086,0.09516441160670266,10
AVBF000109_YANJ020101,0.06607396927370186,0.5386243412835812,0.0951736767395056,4
